# Normalized additional velocity distribution: 
#   testing the radial profile of dark matter halos and MOND.
# by D. C. Rodrigues, A. Hernandez-Arboleda, A. Wojnar
# 
# Arctan_1 individual fits for 153 SPARC galaxies with Gaussian priors on YD and YB.
# 1st column: galaxy name.
# 2nd column: scale radius (rt) [kpc].
# 3rd column: normalized scale radius (rtn = rt / rmax).
# 4th column: Vc value [km/s].
# 5th column: stellar disk mass-to-light ratio (YD).
# 6th column: stellar bulge mass-to-light ratio (YB).
# 7th column: minimum chi-squared value (Chi2) (- 2 log likelihood + constant).
# 8th column: minimum effective chi-squared value (- 2 log posterior + constant).
# 9th column: number of data points for the galaxy circular velocity (N.Data).
# 
# Galaxy     	rt                 	rtn                  	Vc                	YD                 	YB                 	Chi2               	Chi2eff            	N.Data
NGC2403    	3.395989962864025  	0.16272112903037972  	132.85877112336277	0.7616728206704357 	--                 	737.1406084444174  	740.482135933335   	73    
NGC2683    	1.7964344908426655 	0.05189007772509144  	140.18282091223693	0.5944730100935487 	0.5878713091579152 	9.222078836993324  	9.794879418139503  	11    
NGC2841    	1.1784686002401892 	0.0185177341332525   	254.88327836508645	0.594397005325563  	0.5877280063724073 	69.52939023063918  	70.10154531150171  	50    
NGC2903    	1.0960378228403125 	0.043911771748409954 	175.98112457594132	0.300848957296738  	--                 	187.89089056755165 	192.75827491640194 	34    
NGC2915    	1.0619793560368116 	0.10577483625864659  	88.65525919419653 	0.41432470144217487	--                 	17.497236670641943 	18.163568944886524 	30    
NGC2955    	8.205973837514238  	0.23161089013588027  	239.2016506825159 	0.3401870528936889 	0.8076382948414416 	75.68900803413052  	80.15213293308814  	24    
NGC2976    	2.116019892583647  	0.9321673535610779   	124.60787996701166	0.47997431687910336	--                 	7.30134717178677   	7.332860540509115  	27    
NGC2998    	0.6984434850785013 	0.016519476941307978 	183.92180096213698	0.3375878080475466 	--                 	11.817138538963338 	14.727003077633487 	13    
NGC3109    	3.1089118758327228 	0.4820018412143756   	90.02408342424175 	0.5002467216635782 	--                 	4.622517207309721  	4.622521797481385  	25    
NGC3198    	3.098362978850746  	0.07028954126249425  	141.69533144194978	0.5085657730950125 	--                 	47.00499370820661  	47.01043590420921  	43    
NGC3521    	10.07822883409068  	0.5681076005688095   	255.92976527239014	0.5821584647557759 	--                 	7.023867688899199  	7.460408198053854  	41    
NGC3726    	25.988144996234237 	0.7991434500687034   	251.49138021043052	0.6382968571143893 	--                 	17.674814862802155 	18.799532416440055 	12    
NGC3741    	1.7652567540120678 	0.2521795362874382   	57.541074655111096	0.7381538868784663 	--                 	15.219772033882268 	18.08185460700879  	21    
NGC3769    	2.7193617703574904 	0.07317981082770428  	117.82896846765762	0.4228591598130328 	--                 	5.928077275303899  	6.457686593157206  	12    
NGC3877    	1.7268149795457657 	0.15214228894676352  	154.97980504207035	0.27298854614206075	--                 	30.329546488810326 	37.23727497228046  	13    
NGC3893    	2.4414568772576697 	0.12816046599777794  	168.60175589558676	0.44779614821271063	--                 	3.2691066601197036 	3.4984485248006214 	10    
NGC3917    	3.01650046103935   	0.2029946474454475   	135.90913719925567	0.5082737537952887 	--                 	18.837148858000955 	18.842229240044517 	17    
NGC3949    	38.86398743129672  	5.497027925218772    	1000.             	0.5303774175169729 	--                 	1.6172214447075295 	1.6828343696872672 	7     
NGC3953    	1.474783797468096  	0.09405508912424082  	157.54319779182862	0.4932212034153349 	--                 	1.6410375316243597 	1.6445519652063587 	8     
NGC3972    	2.3487557394305036 	0.269352722411755    	134.05818606158584	0.4386458037913711 	--                 	4.281951433214305  	4.605212193416708  	10    
NGC3992    	1.5319503266611127 	0.033288794581945086 	208.2448206228017 	0.5617467888553865 	--                 	2.911810831547591  	3.1675493311233236 	9     
NGC4010    	4.5706658154260085 	0.4365487884838595   	144.37928553584607	0.464028759508663  	--                 	14.938533786990188 	15.043672538880305 	12    
NGC4013    	15.976747450460818 	0.5152127523528158   	221.7323219189365 	0.6587509649374077 	0.7216876688534298 	26.061315138737996 	28.138524038778137 	36    
NGC4051    	1.5728295947398045 	0.12902621778013162  	104.09840357994945	0.45858823179233543	--                 	3.4370923039820966 	3.5780707651971464 	7     
NGC4068    	7.628281638903241  	3.273940617555039    	174.97474687511863	0.48602557038584254	--                 	0.8252689056700924 	0.8404246963940689 	6     
NGC4085    	3.570794846685828  	0.5759346526912625   	161.8243222235957 	0.3346162675832963 	--                 	11.624030640127152 	14.66636731763087  	7     
NGC4088    	33.88578027161891  	1.5775502919748097   	361.46510269527863	0.44734573323646054	--                 	4.488510657155732  	4.722057697981144  	12    
NGC4100    	1.7183326572012567 	0.07549791991218174  	148.6843994225931 	0.5755015080283732 	--                 	22.743086650929648 	23.116120067632522 	24    
NGC4138    	0.9181949417772831 	0.04941845757681826  	129.70328691407897	0.5547638621823289 	0.5885254959341869 	5.262259877154977  	5.473037660437349  	7     
NGC4157    	13.486622885365332 	0.4554752747506023   	213.909654162081  	0.5324566598303972 	0.562894339567369  	4.427702451378155  	4.579173389786126  	17    
NGC4183    	1.481416835979002  	0.07047653834343492  	100.1083837034163 	0.5154830830819179 	--                 	2.526644989280725  	2.54418643689034   	23    
NGC4217    	3.5855081288992614 	0.21444426608249173  	187.7363182152794 	0.6206357310449346 	0.21312068497754105	26.566323697186483 	47.65475149714908  	19    
NGC4559    	4.3223205057578244 	0.20611924204853718  	119.3271893069365 	0.5140643539420934 	--                 	9.278228720388777  	9.292742912015157  	32    
NGC5005    	4.268885509077222  	0.37217833557778746  	215.88520176378768	0.5021223942595116 	0.5466295469410006 	0.9782515469854979 	1.1422761247534656 	18    
NGC5033    	2.401086358084921  	0.053848090560325655 	185.27259234086006	0.6200465559982635 	0.39001369848509454	115.38053074502467 	119.75347174553048 	22    
NGC5055    	3.999885617708349  	0.07327139801627311  	167.6545902413636 	0.38819387401974753	--                 	177.3944028996073  	178.60267270619363 	28    
NGC5371    	0.05               	0.0010813148788927334	162.94079183864483	0.3391827427863693 	--                 	22.41282304948895  	25.253270027513018 	19    
NGC5585    	3.654865156730884  	0.33347309824186894  	105.3839143107144 	0.6202218566235157 	--                 	97.04766430650544  	97.9233309668015   	24    
NGC5907    	0.20377491665923747	0.004048776408886102 	183.11118181734335	0.4080626786732058 	--                 	46.1279112346549   	46.90659620260912  	19    
NGC5985    	1.1144146404355644 	0.03209719586507962  	262.1427163482518 	0.4385372413527505 	0.5613114869495107 	70.21898109808609  	70.62726014112417  	33    
NGC6015    	14.847539926950622 	0.5079555226462751   	195.03562728153474	1.07729735386741   	--                 	370.58628809951324 	381.69954967689375 	44    
NGC6195    	16.72111763115679  	0.4589930724995001   	251.78138699528049	0.40175972344083993	0.7604357646414555 	30.597412268435814 	32.55905405625288  	23    
NGC6503    	1.0837315673595649 	0.046116236908917654 	111.9393818907056 	0.3423608623615841 	--                 	33.481189200583906 	36.186750090307825 	31    
NGC6674    	52.85450229324236  	0.7299337424836675   	338.9679577042129 	1.4300136504064676 	0.6583637770676143 	14.480505678570092 	35.4704070099652   	15    
NGC6789    	0.8420990192847494 	1.1860549567390837   	125.07341700812142	0.5019791074518491 	--                 	0.5798574515227239 	0.5801517927927979 	4     
NGC6946    	4.398115850483595  	0.21559391423939195  	147.7523567827114 	0.5334654776410054 	0.5729915507825518 	79.93592167429316  	80.0550990306889   	58    
NGC7331    	8.510806095103277  	0.23439289713861958  	232.4089144270138 	0.4030526587842549 	0.5308367318824359 	30.936398835298768 	32.095569234650796 	36    
NGC7793    	2.2778505366510244 	0.28943462981588625  	90.79025092730166 	0.7356710285334794 	--                 	34.10387638372608  	36.91666319279599  	46    
NGC7814    	2.2101270524005514 	0.11316574769076043  	200.90720818526557	0.5069828629131067 	0.5662304785151878 	4.9945660968140215 	5.061486617529722  	18    
UGC00128   	3.21107432377952   	0.059740917651712    	126.7452266898581 	0.5858125447043561 	--                 	63.32655902016164  	63.79974703831682  	22    
UGC00191   	1.1001501986557896 	0.11023549084727349  	77.41454172338275 	0.4746660073265092 	--                 	9.22351836015373   	9.274512459045077  	9     
UGC00634   	4.11833789671475   	0.22866951120015266  	119.64877074109896	0.49542123665260346	--                 	2.769184183347022  	2.7707804937045055 	4     
UGC00731   	1.2568089515943857 	0.11519788740553488  	70.62240665477523 	0.5014512904073547 	--                 	1.6864457730553215 	1.6866042179354932 	12    
UGC00891   	3.59434037541997   	0.48637894119350067  	83.35489987354066 	0.4898449741906092 	--                 	0.6187956819513623 	0.6267368938940816 	5     
UGC01281   	1.902634131698184  	0.38128940514993664  	69.39929136385396 	0.4940787696912825 	--                 	7.82080157414846   	7.82347840664516   	25    
UGC02259   	0.666679208167925  	0.08190162262505221  	84.26808901656098 	0.49071106870736925	--                 	2.903794167049138  	2.9104268851278405 	8     
UGC02487   	5.752237124302342  	0.07156303961560516  	277.59118320577403	1.1729397862528803 	0.5904611210727777 	55.04754750393414  	68.76502373182991  	17    
UGC02885   	11.073689482057139 	0.1495030306744585   	282.2716759817146 	0.47603440363769617	1.0782790837473468 	11.11667995305789  	17.643278043251616 	19    
UGC02916   	0.05               	0.0013157894736842105	183.26596526876978	0.5544264503577431 	0.13844594590659384	147.79201838884717 	188.5538534297539  	43    
UGC02953   	3.4126281518837125 	0.05469831947241085  	242.95888479850976	0.569124598772917  	0.7012725866619699 	534.2087037915493  	534.9837790886884  	115   
UGC03205   	0.85405032723732   	0.02132992825268032  	187.62084299260354	0.3835326001209576 	0.621089893986265  	88.23576325702616  	89.58463325932445  	48    
UGC03546   	3.944607610031045  	0.13495065378142473  	176.55004735319483	0.5626324343966596 	0.4531551818352404 	22.441645233547984 	24.190416110786845 	30    
UGC03580   	5.363214487361709  	0.19819713552704027  	133.13715331985426	0.5948986860549709 	0.19445527419396288	102.190817787193   	126.70496922121156 	47    
UGC04278   	5.103592997000435  	0.7628689083707675   	139.5914659074074 	0.672861505411605  	--                 	12.91789459477728  	14.580851298392936 	25    
UGC04325   	0.7762651893609622 	0.13886676017190738  	92.20986348107863 	0.5176188140937671 	--                 	8.01940126443764   	8.042021572079975  	8     
UGC04483   	0.34599165566203444	0.2859435170760615   	24.844411786949752	0.49755122348433783	--                 	1.576848045037861  	1.57730267520557   	8     
UGC04499   	1.837225423450083  	0.2245996850183476   	74.59860468916976 	0.479044758234717  	--                 	1.8757381784787561 	1.9103115344922894 	9     
UGC05005   	6.834473105880765  	0.23888406521778277  	109.85248107450327	0.4998170555574899 	--                 	0.2725128098324672 	0.27251533578964476	11    
UGC05253   	0.05               	0.0009382623381497467	212.50736788401298	0.34012213057917795	0.17106977400736734	178.16191187981232 	210.66211453861965 	73    
UGC05414   	2.1744529042552108 	0.5290639669720707   	73.4917016584769  	0.5040898572443367 	--                 	0.37336171658868433	0.37461342899269817	6     
UGC05716   	1.7266050231422478 	0.13958003420713402  	74.14590540836488 	0.5118718166790821 	--                 	25.94623950283451  	25.95662558692616  	12    
UGC05721   	0.4711539401542723 	0.06990414542348253  	80.71829443136185 	0.5161821067557721 	--                 	16.426044030496747 	16.445179057523234 	23    
UGC05750   	4.85534147238363   	0.21248759178921794  	87.33446579271998 	0.5020536747246979 	--                 	1.43631519974865   	1.4366320916762523 	11    
UGC05764   	0.5501703761575996 	0.15198076689436452  	58.46473640861802 	0.49989577024250803	--                 	34.14466049719072  	34.1446613169807   	10    
UGC05829   	2.0293505700741212 	0.2936831505172389   	65.19957640374813 	0.4981087946001455 	--                 	1.563358309415933  	1.5636291734156984 	11    
UGC05918   	0.8869144817196088 	0.1988597492644863   	45.07778219435222 	0.4995757377143708 	--                 	0.09553802555254085	0.09555161701245064	8     
UGC05986   	2.26488674009396   	0.24068934538724338  	128.5861173521645 	0.5916100005041312 	--                 	17.53157774835127  	18.065434511168384 	15    
UGC06399   	2.2529886415565987 	0.28700492249128645  	96.9953675342728  	0.5012414404594325 	--                 	0.5413366651511935 	0.5414526505224138 	9     
UGC06446   	0.9236756176960669 	0.09037921895264842  	80.45684102731508 	0.4983513108855361 	--                 	2.708260164789814  	2.708465914939331  	17    
UGC06614   	14.079898350041375 	0.21798882721847615  	224.48144295447472	0.48565281878938016	0.5943546738056302 	1.3553844086507607 	1.3730572802636198 	13    
UGC06667   	1.9661266106686597 	0.2504619886202114   	97.57367659262626 	0.49868251698206434	--                 	1.4365022226271147 	1.436633522490869  	9     
UGC06786   	2.0906146634881297 	0.06139837484546637  	222.983619401412  	0.30347740292829584	0.6484125274680004 	27.141617239938135 	31.95730388672345  	45    
UGC06787   	26.104270988579632 	0.70191640195159     	368.5260981380814 	2.156849574455526  	0.4484328045733846 	1243.789179683838  	1285.691671487089  	71    
UGC06818   	9.20556277845995   	1.3188485355959811   	172.32821980710213	0.44297047978815474	--                 	6.355962811572072  	6.632588519621404  	8     
UGC06917   	2.2690324163282893 	0.21671751827395314  	110.96617971452864	0.48893030231756945	--                 	2.2035072075985607 	2.212960977868424  	11    
UGC06923   	2.302523697420021  	0.446225522755818    	93.9388708958414  	0.4823360041677548 	--                 	1.953686839430711  	1.9780862888537043 	6     
UGC06930   	1.8719025029873337 	0.11269732107088103  	100.6083127552883 	0.4970194829631321 	--                 	1.0361506006962986 	1.0368248292306705 	10    
UGC06983   	1.667844980012671  	0.10636766454162443  	108.24061423324508	0.5075517761396953 	--                 	6.719392621745631  	6.723631084279779  	17    
UGC07089   	4.3564228689747075 	0.47559201626361436  	90.35998316958603 	0.5095983319059236 	--                 	1.6124973346278653 	1.6193167801197763 	12    
UGC07125   	2.678510096072285  	0.14338919143855916  	57.46049889973334 	0.5065534068608815 	--                 	4.812442143678899  	4.815640313375597  	13    
UGC07151   	0.991762765986399  	0.180320502906618    	69.17949744541588 	0.5472470184679614 	--                 	9.065570292706568  	9.219339364863984  	11    
UGC07232   	13.690220250015251 	16.695390548799086   	1000.             	0.5005727605209609 	--                 	0.22479087809390405	0.2248155997470385 	4     
UGC07261   	0.7160665508597328 	0.10735630447672156  	69.37750862482456 	0.4833032083372719 	--                 	0.44913885621178695	0.47089606847561105	7     
UGC07323   	3.5468709353203303 	0.6094279957595069   	103.61962037440712	0.5355831866287769 	--                 	2.3678900528975553 	2.4570336831844255 	10    
UGC07399   	0.854956209147761  	0.13947083346619266  	105.82976224066421	0.49694706295993574	--                 	1.7880451047406567 	1.7887525988506117 	10    
UGC07524   	2.221441285070705  	0.2078055458438452   	80.75808416512915 	0.52850413917454   	--                 	8.801794482981112  	8.859771363016268  	31    
UGC07559   	1.4059676062804416 	0.5557184214547201   	39.60649089592624 	0.49620259331024064	--                 	0.4960764239985459 	0.4971726793018053 	7     
UGC07577   	98.92867781872363  	58.537679182676705   	1000.             	0.49237601304244055	--                 	0.8789970362920587 	0.8834500853092091 	9     
UGC07603   	0.9675320548450663 	0.23540925908639082  	70.96265382824268 	0.4882800762172746 	--                 	3.0117944616638943 	3.0224055230919427 	12    
UGC07690   	0.3252198754450795 	0.07874573255328803  	50.741779076812655	0.5253810695354814 	--                 	1.8604806011541677 	1.9067245916973175 	7     
UGC07866   	0.6301113556777852 	0.2715997222749074   	31.06485458701223 	0.49876251708595687	--                 	0.24129423411496825	0.24141005396831422	7     
UGC08286   	0.8997083858636147 	0.11190402809248941  	83.65639019750635 	0.5192951546639135 	--                 	10.961756593732014 	10.988797982321868 	17    
UGC08490   	0.5181230750329738 	0.051046608377632884 	76.85019346202249 	0.5146081061350425 	--                 	5.1856410583599395 	5.201282609297129  	30    
UGC08550   	0.6809429336841413 	0.12704159210525023  	56.8703113773907  	0.5011139544549122 	--                 	3.3290009769834623 	3.3290943877232717 	11    
UGC08699   	5.135224932766506  	0.19981419971854109  	168.94891847980986	0.8899390214688648 	0.7029701228592299 	30.82659866930314  	37.56927228411749  	41    
UGC08837   	16.391706164100466 	3.902787181928682    	252.99206017904956	0.47521405809754597	--                 	1.9985149010018057 	2.047270740823213  	8     
UGC09037   	6.2607046805098765 	0.22391647641308568  	160.93550859083476	0.256446312101432  	--                 	19.751912952018593 	28.16037871225299  	22    
UGC09133   	0.05               	0.0004616378912381128	204.9793754820297 	0.5369564269964475 	0.22383144987449038	398.61095273888543 	417.04496638200146 	68    
UGC09992   	0.07619901066248912	0.019588434617606457 	24.93441881821291 	0.5001183306194465 	--                 	0.02290341747781978	0.02290447361448351	5     
UGC10310   	1.2687953675308135 	0.16392705006858055  	70.56027026155986 	0.5102896680349319 	--                 	1.2204496320658138 	1.228276167449501  	7     
UGC11455   	4.9811889776484515 	0.11879773378603509  	254.60300346351687	0.3351469881958083 	--                 	72.83562940344488  	75.85400342448457  	36    
UGC11557   	6.561771738978818  	0.6213798995245092   	91.71414044876055 	0.3987645393241233 	--                 	7.929775839791512  	8.89515033944443   	12    
UGC11820   	4.682458102386988  	0.2959834451572053   	88.5799390969092  	1.2141358738628276 	--                 	21.704040843267954 	36.54944077935978  	10    
UGC11914   	29.449496983583234 	2.995879652449973    	1000.             	0.5982590331413432 	1.0215893862503749 	32.28234861178822  	38.231371919825826 	65    
UGC12506   	1.098766220933982  	0.02197972036275219  	207.824773914856  	0.5780559427954317 	--                 	7.994845808942023  	8.391744121078588  	31    
UGC12632   	1.557978618593334  	0.1461518403933709   	71.24469424259432 	0.5067450575726682 	--                 	1.5391976331419441 	1.5425843112480093 	15    
UGC12732   	1.894366766816095  	0.12301082901403214  	87.67524202052147 	0.4797799844262559 	--                 	7.269303523910949  	7.301444406035231  	16    
UGCA442    	1.7752340983759411 	0.28044772486191805  	64.9535275154229  	0.5002850706835602 	--                 	4.77929637293334   	4.77930250047366   	8     
UGCA444    	0.7755264344786026 	0.29600245590786356  	37.25407057887399 	0.504879017832091  	--                 	6.972631278519524  	6.97440985561013   	36    
